i,CF
1163,-0.6554279797759806
1164,-0.6559056397107844
1165,-0.6560114873433404
1166,-0.6561533896165533
1167,-0.6563543619854895
1168,-0.6567474117836354
1169,-0.6574299934258215
1170,-0.6581656208090549
1171,-0.6587069178147482
1172,-0.6589064355336609
1173,-0.6593988125453197
1174,-0.6599209777391464
1175,-0.6601665010718581
1176,-0.660645047957306
1177,-0.6613055329725764
1178,-0.6616765301291734
1179,-0.6621862832487081
1180,-0.6622949332160538
1181,-0.6624817351154401
1182,-0.6629062951557748
1183,-0.6625641711177939
1184,-0.6622962402705809
1185,-0.662547536988897
1186,-0.6631462112894146
1187,-0.6633876476972048
1188,-0.6636823464845766
1189,-0.664082665770993
1190,-0.6643977750931348
1191,-0.6650748848120683
1192,-0.6653877481907414
1193,-0.6657732789146942
1194,-0.6660301807018235
1195,-0.6662584393319907
1196,-0.666450756806779
1197,-0.6670680351396395
1198,-0.6672606047633409
1199,-0.6676676860219898
1200,-0.6679398969336481
1201,-0.6683179465205543
1202,-0.6683208066553473
1203,-0.6686680321305659
1204,-0.6687130839040576
1205,-0.6688267580669228
1206,-0.6686390170609577
1207,-0.6684613586436683
1208,-0.6687655641174447
1209,-0.6684330724122901
1210,-0.6689271013096741
1211,-0.6542756646155463
1212,-0.6538444095951883
1213,-0.6538949271446114
1214,-0.6540355893865553
1215,-0.6541600650416869
1216,-0.6541311708178879
1217,-0.6543687238527035
1218,-0.6546109469531631
1219,-0.654937127986871
1220,-0.6550695118818152
1221,-0.6552445923121538
1222,-0.6553410058950221
1223,-0.6554223854482898
1224,-0.6555943866449764
1225,-0.6558998545842288
1226,-0.6558817712974232
1227,-0.6557440238745155
1228,-0.655608521376301
1229,-0.6557056560190814
1230,-0.6554472347253659
1231,-0.6555148621201468
1232,-0.6558105573531775
1233,-0.6562850343881896
1234,-0.6562729758930623
1235,-0.656403725881212
1236,-0.6568461830144846
1237,-0.6571071420783827
1238,-0.6575546863977326
1239,-0.6582356773567941
1240,-0.6585893938629829
1241,-0.6591061330707744
1242,-0.6596403677318681
1243,-0.6598421673460857
1244,-0.6605459667237573
1245,-0.6610811994503836
1246,-0.6618058540404391
1247,-0.6621395983038182
1248,-0.662498890285865
1249,-0.6628498144182877
1250,-0.662903627537564
1251,-0.6629967661876452
1252,-0.6629657657433143
1253,-0.6630102070986394
1254,-0.6632450169167269
1255,-0.6632926857012122
1256,-0.663513873783333
1257,-0.6637578732811324
1258,-0.6642483164817394
1259,-0.6645765480377178
1260,-0.6647803949842015
1261,-0.665187153502266
1262,-0.6657578730964533
1263,-0.6662267096293313
1264,-0.6665219344458844
1265,-0.6667453691158338
1266,-0.6669204968761141
1267,-0.6672320861895333
1268,-0.6675425857946294
1269,-0.6680015963051081
1270,-0.6684516048050545
1271,-0.6687563065775758
1272,-0.6690877881770215
1273,-0.6692289670570608
1274,-0.6694345024988406
1275,-0.6696327220529616
1276,-0.6691987703124387
1277,-0.6688716352661579
1278,-0.6687098156544009
1279,-0.6690072114719432
1280,-0.6694754754048958
1281,-0.6550518501382082
1282,-0.6546959444151257
1283,-0.6542121710311299
1284,-0.6541420300631272
1285,-0.6542445716188939
1286,-0.6547039054014528
1287,-0.6548979444445299
1288,-0.6551216241289651
1289,-0.6552228516352935
1290,-0.6557980758522696
1291,-0.6560032218218297
1292,-0.656277862131095
1293,-0.655808628343242
1294,-0.6557242109449543
1295,-0.655533563012594
1296,-0.6555389203609093
1297,-0.6555587154999912
1298,-0.6561474559819089
1299,-0.6563843578781541
1300,-0.6562140907944009
1301,-0.6560814909797582
1302,-0.6562202566450768
1303,-0.6564203092189971
1304,-0.6570634740329987
1305,-0.6569852912538242
1306,-0.6572324975370369
1307,-0.6576580638510294
1308,-0.6578352129451953
1309,-0.658038206219031
1310,-0.6587034703471331
1311,-0.6593761908361294
1312,-0.6598251773523367
1313,-0.6604081255946942
1314,-0.6608935051037366
1315,-0.6613995676856658
1316,-0.6616310041836738
1317,-0.6616892326283225
1318,-0.6620027325394954
1319,-0.6627014763966265
1320,-0.6632890954043662
1321,-0.6637374754614537
1322,-0.6638531662248409
1323,-0.6638695429726611
1324,-0.663619819460857
1325,-0.6635386202161893
1326,-0.6637138775973829
1327,-0.6639252907007742
1328,-0.6641659277089841
1329,-0.6645714126162675
1330,-0.6647996214429672
1331,-0.6654777915853914
1332,-0.6658811153149371
1333,-0.6660247294826188
1334,-0.6663721340070676
1335,-0.6667532807947233
1336,-0.6666793387093647
1337,-0.6671117549104278
1338,-0.6673647753409501
1339,-0.6675957545330309
1340,-0.6679535140994072
1341,-0.6681633520664859
1342,-0.6687187639876627
1343,-0.669221853876895
1344,-0.6693289975099904
1345,-0.6699244573511188
1346,-0.6696634486023763
1347,-0.6694789952239015
1348,-0.6692347937307075
1349,-0.6692433157369684
1350,-0.669466767057652
1351,-0.6697976234331542
1352,-0.6704159034886168
1353,-0.6552135175579278
1354,-0.6557599389745035
1355,-0.6558176901339976
1356,-0.6557569767994307
1357,-0.6554724786369558
1358,-0.6555494757759661
1359,-0.6554994028941097
1360,-0.655518576024784
1361,-0.6555930163129359
1362,-0.6557384033183797
1363,-0.6559589069404949
1364,-0.6559702954951373
1365,-0.6558589037657818
1366,-0.6560636388961429
1367,-0.6559736379781217
1368,-0.6559955857517545
1369,-0.6558732704721372
1370,-0.6561200424457558
1371,-0.6562634245705875
1372,-0.6566155311774192
1373,-0.656428860360269
1374,-0.6566301758682609
1375,-0.656838548514333
1376,-0.6567352715593421
1377,-0.6567427712970426
1378,-0.6570676952777369
1379,-0.6571582999112157
1380,-0.657650645039354
1381,-0.6580442495927794
1382,-0.6584543906131999
1383,-0.658918671226801
1384,-0.6595021545354509
1385,-0.6602070848554544
1386,-0.6605881991190764
1387,-0.6610458960517385
1388,-0.6614579787049957
1389,-0.6618812125342605
1390,-0.6624212663160006
1391,-0.6629086447620967
1392,-0.6632203050303467
1393,-0.6630244728347036
1394,-0.6633026583647286
1395,-0.6635419848324794
1396,-0.6637038522774223
1397,-0.6640400701327677
1398,-0.6643353850106036
1399,-0.6647314985322206
1400,-0.6648014781718048
1401,-0.6646641805077131
1402,-0.6647918283334708
1403,-0.6654841469259508
1404,-0.6656929930133252
1405,-0.665843404835953
1406,-0.6661847530803542
1407,-0.6670032487879445
1408,-0.6672047293273201
1409,-0.6672840513545132
1410,-0.6673718491947551
1411,-0.6676311504682846
1412,-0.667548706306602
1413,-0.66768633856838
1414,-0.6679548191256172
1415,-0.6685173142214524
1416,-0.6689015808994204
1417,-0.6691183142802468
1418,-0.669590792514208
1419,-0.6700717051892614
1420,-0.6705094092239979
1421,-0.6701309556383218
1422,-0.669755800783036
1423,-0.6696859202008112
1424,-0.6700216843871517
1425,-0.6703410997426119
1426,-0.6704869973360168
1427,-0.6555226537907061
1428,-0.6557726831580788
1429,-0.6562700874802065
1430,-0.6563852077360369
1431,-0.6563224961379248
1432,-0.655936346651772
1433,-0.6559900634998709
1434,-0.6559688157353036
1435,-0.6561181245716191
1436,-0.6563645653658393
1437,-0.6565758938744931
1438,-0.6565870620785658
1439,-0.6566031099030163
1440,-0.6565407999715986
1441,-0.6566965036891952
1442,-0.6564610846504934
1443,-0.6562815042029022
1444,-0.6562803350338158
1445,-0.656383105170106
1446,-0.6566961157325268
1447,-0.6567531240838038
1448,-0.6567971530553643
1449,-0.6571426026034755
1450,-0.65705255853843
1451,-0.6568831517983948
1452,-0.6571646984930903
1453,-0.6577345197533279
1454,-0.6579522089006695
1455,-0.6582872478329417
1456,-0.6586659839684745
1457,-0.659276343518843
1458,-0.6596173910195036
1459,-0.6601391275298966
1460,-0.660418467662065
1461,-0.6611065699189784
1462,-0.6615388568891394
1463,-0.6619854254165932
1464,-0.6622232950017711
1465,-0.662441469868473
1466,-0.6627225897070882
1467,-0.6631610302659999
1468,-0.6635211206923526
1469,-0.6637553244233771
1470,-0.6638813794135813
1471,-0.6641520990427614
1472,-0.6643077369631005
1473,-0.6643901212024906
1474,-0.6646492507447112
1475,-0.6649639403421901
1476,-0.6651077845518961
1477,-0.6650946372717439
1478,-0.6654136620453299
1479,-0.6659437446626586
1480,-0.6664246129057648
1481,-0.6667623389337818
1482,-0.6670932415444524
1483,-0.6675837188167624
1484,-0.6679445904317048
1485,-0.6675113889784801
1486,-0.6675800772702439
1487,-0.667716260059586
1488,-0.667802919143883
1489,-0.6678596484077043
1490,-0.6680765820186927
1491,-0.6684042049694768
1492,-0.6694276479020861
1493,-0.6699743010249224
1494,-0.6701763332209906
1495,-0.6701945692139583
1496,-0.6704075436789173
1497,-0.6704706726741806
1498,-0.6704531430178011
1499,-0.6701575180475946
1500,-0.6707194140854992
1501,-0.6714810452420873
1502,-0.6552589127650091
1503,-0.6554455993691302
1504,-0.6556661641914712
1505,-0.6558186962709317
1506,-0.6565540826627038
1507,-0.6570955116072053
1508,-0.6571309546166909
1509,-0.6570811544962314
1510,-0.6569292439409277
1511,-0.657232713984113
1512,-0.6570834083819023
1513,-0.6568990544302744
1514,-0.6570000677575043
1515,-0.6568265841985518
1516,-0.6566723907164066
1517,-0.6563888747128951
1518,-0.6566829061366446
1519,-0.6567786918413016
1520,-0.6570275581781024
1521,-0.656820199103492
1522,-0.656960563659558
1523,-0.6570692546996699
1524,-0.6569348834206731
1525,-0.6573562289456599
1526,-0.657394229370918
1527,-0.6575332328893708
1528,-0.657601421653057
1529,-0.6579154679465358
1530,-0.6584145129809644
1531,-0.6586310201138834
1532,-0.6590869211606021
1533,-0.6593266830778776
1534,-0.6597419462025552
1535,-0.6602455875457763
1536,-0.6605654342380369
1537,-0.6609511482253838
1538,-0.6613968581613587
1539,-0.661896012949987
1540,-0.662119044198811
1541,-0.6624544465985428
1542,-0.6630996475797603
1543,-0.6632786881449084
1544,-0.66357780511026
1545,-0.6640461466327913
1546,-0.6638854169686244
1547,-0.6638070452031433
1548,-0.6638006019467567
1549,-0.6640967596489354
1550,-0.6647314901971371
1551,-0.6652800756657891
1552,-0.6655722985482448
1553,-0.665663326389502
1554,-0.665778447192245
1555,-0.6657981878730985
1556,-0.6659860893735712
1557,-0.6666303634801451
1558,-0.6670548492440895
1559,-0.667562925164948
1560,-0.6679358866055748
1561,-0.6680682789324712
1562,-0.6678215235216519
1563,-0.6677988799619415
1564,-0.6679141630576402
1565,-0.6682399196896278
1566,-0.6685183500273869
1567,-0.6686567590351578
1568,-0.6691047502441638
1569,-0.6698433968249957
1570,-0.670089472863521
1571,-0.6708451053936341
1572,-0.671069615519445
1573,-0.6713699732164412
1574,-0.6709650528799053
1575,-0.6708771826463069
1576,-0.6708975667601527
1577,-0.671199228450068
1578,-0.671630145780642
1579,-0.6720543809445882
1580,-0.6543544405104941
1581,-0.6549847988811178
1582,-0.6553776028013232
1583,-0.6552380343688027
1584,-0.6554497983633065
1585,-0.6560777217718218
1586,-0.6569840912856921
1587,-0.6575058716808432
1588,-0.6574385821406151
1589,-0.6574256114083414
1590,-0.6574181776164034
1591,-0.6575809867833451
1592,-0.6576109384084744
1593,-0.6575716705499379
1594,-0.6577621823645884
1595,-0.6576430736336969
1596,-0.6572229094415538
1597,-0.657391006529305
1598,-0.6572586330713541
1599,-0.6571820576048741
1600,-0.6569434172939325
1601,-0.65722911087185
1602,-0.6571596496418054
1603,-0.6570946499708773
1604,-0.6571802757439207
1605,-0.6576268447974664
1606,-0.65779126505984
1607,-0.6581838755634121
1608,-0.6584205805374234
1609,-0.6593977006268305
1610,-0.6596880204343271
1611,-0.6598025217898773
1612,-0.6599936670852573
1613,-0.6600250060356208
1614,-0.6603982009377963
1615,-0.6606420156955118
1616,-0.6609620909934945
1617,-0.6614400231132272
1618,-0.6616229257598311
1619,-0.6623487398269258
1620,-0.6625394156223091
1621,-0.6626349195502907
1622,-0.6629838354850103
1623,-0.6633266015816837
1624,-0.6635908040343709
1625,-0.6637068995135338
1626,-0.6638371530879107
1627,-0.6643212716562693
1628,-0.6645863916686039
1629,-0.6644860873668409
1630,-0.6645035337412999
1631,-0.6649125602715638
1632,-0.6655764252799086
1633,-0.6658093378489933
1634,-0.665886331470951
1635,-0.6661379545580853
1636,-0.6664723550439932
1637,-0.6666052593869155
1638,-0.6670918765286861
1639,-0.6674209400573452
1640,-0.667904872352529
1641,-0.667863825867427
1642,-0.6679176959506843
1643,-0.6680213627259025
1644,-0.6682125209483255
1645,-0.6686895683963284
1646,-0.6688041635374864
1647,-0.6689142799814572
1648,-0.6692545988470081
1649,-0.6698565122404073
1650,-0.6705929112651041
1651,-0.670943145941829
1652,-0.6715209685778325
1653,-0.6719039980746929
1654,-0.6717120289762574
1655,-0.6716671536121628
1656,-0.671382559947113
1657,-0.6720334237917776
1658,-0.6721259879222296
1659,-0.6725840392787038
1660,-0.6538641211940956
1661,-0.6544693133292504
1662,-0.6548523851242223
1663,-0.655320138637046
1664,-0.655191949331959
1665,-0.655721585157002
1666,-0.6560684407600466
1667,-0.6568639525008343
1668,-0.6572030849192255
1669,-0.6578595758913335
1670,-0.658228795895853
1671,-0.6581729314995765
1672,-0.6583294228101036
1673,-0.6584075845526789
1674,-0.6583311089195922
1675,-0.6583763351744732
1676,-0.6579044568998698
1677,-0.6578244130814082
1678,-0.6572916280538258
1679,-0.6577627626787824
1680,-0.6577761142494891
1681,-0.6579066362592403
1682,-0.6572958965738115
1683,-0.6574218787999234
1684,-0.6575743445428884
1685,-0.6576931833173234
1686,-0.657953548372399
1687,-0.6580106778070902
1688,-0.6583762291429883
1689,-0.658770940724413
1690,-0.659272651514282
1691,-0.660065661136874
1692,-0.6600254497546981
1693,-0.6602880510752769
1694,-0.6603534082574769
1695,-0.660479020122428
1696,-0.6607346372334743
1697,-0.6609575557333573
1698,-0.6613968236190996
1699,-0.6619635792601689
1700,-0.6623906927511359
1701,-0.662458530811133
1702,-0.6624266640105991
1703,-0.6628890924588245
1704,-0.663874503377598
1705,-0.6643177466855086
1706,-0.6642546113884141
1707,-0.6640943287046872
1708,-0.6641273266247387
1709,-0.6642095994740088
1710,-0.6643103340868295
1711,-0.6647440753756703
1712,-0.66525720156937
1713,-0.6656313287504904
1714,-0.6655244381507611
1715,-0.6660362849689045
1716,-0.6664573897298186
1717,-0.6667953660000345
1718,-0.6668977248624625
1719,-0.6670407829406088
1720,-0.6673251672559825
1721,-0.667717236382201
1722,-0.6681368895085155
1723,-0.6681970391450874
1724,-0.6685531577540843
1725,-0.668824292467015
1726,-0.6689202142975365
1727,-0.6693438884653002
1728,-0.6697450899387859
1729,-0.6699614779433772
1730,-0.6702880813920623
1731,-0.6703758074722286
1732,-0.671037548286497
1733,-0.6717286281956986
1734,-0.6724189967632648
1735,-0.6726598827714072
1736,-0.6723680364167779
1737,-0.6724794425059588
1738,-0.6725266754834077
1739,-0.6724772718702008
1740,-0.6724778558183714
1741,-0.672644104356342
1742,-0.651632688593063
1743,-0.6522391855681663
1744,-0.6532606195298001
1745,-0.653841221155181
1746,-0.6540060645367691
1747,-0.65461488296332
1748,-0.6551345163882952
1749,-0.6556743678828607
1750,-0.6560299934971876
1751,-0.6563402765529098
1752,-0.6569610038163091
1753,-0.6574624894790766
1754,-0.6579181680642677
1755,-0.6581795851814762
1756,-0.6583490330946914
1757,-0.6582995775704371
1758,-0.6582822196221683
1759,-0.658471271878939
1760,-0.6585118285042949
1761,-0.6584042178911889
1762,-0.6584757615317409
1763,-0.6579724730388484
1764,-0.6585490729489625
1765,-0.6582802686372634
1766,-0.6579295139650565
1767,-0.6576568393559523
1768,-0.6578367331165726
1769,-0.6578922392603517
1770,-0.658107339736958
1771,-0.6580205411599931
1772,-0.6581108561697179
1773,-0.6587116129052177
1774,-0.6590051443850596
1775,-0.6597750432103805
1776,-0.6605905872388327
1777,-0.6606777137578668
1778,-0.6608573820753764
1779,-0.660834897280449
1780,-0.661248500390991
1781,-0.661563968718604
1782,-0.6621925249057188
1783,-0.6623084986527169
1784,-0.6624564177309888
1785,-0.6626261810217694
1786,-0.6627179855479524
1787,-0.6631879191810093
1788,-0.6635241034218728
1789,-0.6640198163807954
1790,-0.664374547723044
1791,-0.6641339649203651
1792,-0.6643051197948662
1793,-0.6645551845846451
1794,-0.6649089438099072
1795,-0.665114180867658
1796,-0.6650462891728127
1797,-0.6649773274957177
1798,-0.6655161736157252
1799,-0.6657914520839838
1800,-0.6662881430130744
1801,-0.6668148085086807
1802,-0.6675674280755416
1803,-0.6676839435513328
1804,-0.6676169050406423
1805,-0.6677151063115034
1806,-0.668180425184813
1807,-0.6682053473436214
1808,-0.6682970241861442
1809,-0.6686968470294629
1810,-0.6687703486918076
1811,-0.669289637821279
1812,-0.6695344994478817
1813,-0.6698746402472383
1814,-0.6701480446738012
1815,-0.6706629023269035
1816,-0.6708444413685763
1817,-0.6711843918271064
1818,-0.6715813105615713
1819,-0.6726051014692263
1820,-0.6731328840940459
1821,-0.6729789193798038
1822,-0.6728572591881085
1823,-0.6733442749680638
1824,-0.6731540785079329
1825,-0.6731797593010899
1826,-0.6728864984650141
1827,-0.6729412045598158
1828,-0.6496842933165297
1829,-0.6504188388331602
1830,-0.6513518009440964
1831,-0.6522067056664372
1832,-0.6532988681648187
1833,-0.6538831360476903
1834,-0.654489120138413
1835,-0.6552346710932893
1836,-0.6553077777115583
1837,-0.6557694101730923
1838,-0.656223060692906
1839,-0.6565363890397413
1840,-0.6570732224109035
1841,-0.6575742247992227
1842,-0.6580818470948362
1843,-0.6586494731539245
1844,-0.6589855147084396
1845,-0.6588450037772438
1846,-0.6590047277149162
1847,-0.6587425397318157
1848,-0.65898834798575
1849,-0.6587104991725272
1850,-0.6583915399180735
1851,-0.6584449274530624
1852,-0.6585778036208331
1853,-0.6585914737456001
1854,-0.6584174956104824
